"PC1" "PC2" "PC3" "PC4" "PC5" "PC6" "PC7" "PC8" "PC9" "PC10" "Cluster" "scenario"
"X.107.75.56.25.1" 1286.23209156116 -97.8457921074535 10.1902865655793 16.3592625086396 -68.2871118563716 3.44027029242342 29.4703352970941 -25.9255632206779 -15.7385952702551 -5.60206608994942 4 "SSP5-RCP8.5"
"X.90.25.53.25.1" 213.283048085931 -166.983714836523 152.235094647258 -16.2861314975051 -81.133329158993 22.3769731929099 -20.2172952148804 21.7727484007353 -7.09909239401502 -19.354279912663 2 "SSP5-RCP8.5"
"X.78.75.49.25.1.1" 1298.23006457778 -117.940548968913 13.3678524396068 17.7296901019065 -67.0541169687432 -0.498263343400501 16.833282839685 -18.3068347377585 -17.2210270839817 -0.333639175259066 4 "SSP5-RCP8.5"
"X.66.25.50.25.1" -449.274334212134 -158.815031276167 155.919625817279 -69.4516548070262 -52.0827796089963 21.1689557970938 19.7662911701254 -9.78287046857506 2.65429318783199 -15.4267090490921 3 "SSP5-RCP8.5"
"X14.75.63.75.1.1" -1087.42989701522 -340.624495987028 -68.9286438773315 21.4810530081962 -23.9152722192758 -7.42775174195523 37.8290889322655 37.3246035181009 -1.71788284603342 -2.7870745308744 3 "SSP5-RCP8.5"
"X28.25.62.25.1" -412.4111223986 749.041770408015 -159.941966641156 -130.584573329117 -98.6269235652791 -32.608961864044 -6.2462002743048 -3.80522343258372 0.659415983374412 5.17045437599444 1 "SSP5-RCP8.5"
"X43.75.59.25.1" 1270.45283452949 -47.6895884206172 -50.8122601948883 1.71624727136654 -32.4724847869574 -1.6069443694585 28.8355176722706 -27.9841628698337 -6.08369533297034 1.62889196454817 4 "SSP5-RCP8.5"
"X59.75.55.25.1" 1368.64811410847 -95.0436134235709 -15.1427149940765 21.9831395772179 -70.4846712446672 2.41379392570591 38.0763345982356 -36.9523575982546 -11.3563980378084 -9.19105647465879 4 "SSP5-RCP8.5"
"X64.25.62.75.1" -1064.95062035757 -322.346907574435 -55.6301363930144 11.6879599559537 -18.0150893129756 -16.9068792321066 40.1077767213304 36.0438119444035 -2.58556634460511 -1.61957219805653 3 "SSP5-RCP8.5"
"X66.25.62.75.1" 1130.13678019898 -88.776737170248 8.34493465449036 10.0481480599531 -12.9064877205921 -3.65814695133574 -11.7209034918133 8.70336755149472 16.9405383512534 11.9434150091775 4 "SSP5-RCP8.5"
"X69.75.58.75.1" 1201.90343688008 -137.023710850755 55.5517198144898 19.6577513411584 -76.5512039076712 -1.82522785772777 -0.0663359170982973 -2.62440981213563 -25.4139543341898 0.101934029357424 4 "SSP5-RCP8.5"
"X69.75.60.25.1" 1145.34808180127 -130.039799352019 58.4870180822264 16.3172545064839 -70.6351769255307 -4.2430926379905 1.36797252887803 -2.2323893715141 -24.0504379843669 -0.785365596095056 4 "SSP5-RCP8.5"
"X75.25.60.25.1" 1302.5529116355 -117.788607569103 7.48227284267768 23.1935393599415 -70.122069673966 -4.79185393568095 22.4368620801306 -23.5556869344165 -16.6891360384072 -5.15958817848827 4 "SSP5-RCP8.5"
"X81.25.57.25.1" 1357.33306382553 -111.342199596954 -6.92557981904866 22.7219920150822 -71.9659778321306 -1.72547661363333 30.7078652200129 -33.6150952929166 -13.0026969212392 -8.33290878007199 4 "SSP5-RCP8.5"
"X82.75.60.75.1" 1303.82974476205 -114.434822462597 10.6374275106038 25.5599814764603 -72.1480349164629 -5.83107143817639 20.9808728567928 -25.4981761746462 -18.0185357617366 -4.88594400665192 4 "SSP5-RCP8.5"
"X86.75.61.75.1.1" 1152.73069461158 -124.318869043103 34.9594719095677 25.0972357109597 -70.2903264228821 -11.4399413069819 8.54029463804217 -14.9666567897664 -19.9597962464821 -4.42705811090206 4 "SSP5-RCP8.5"
"X105.75.53.75.1" 1329.23989717629 -100.158433166418 7.32435476515555 19.6704592768463 -71.5201756921584 6.07694375626076 29.3931440400083 -24.3327600825873 -17.6432650779987 -2.98784973649278 4 "SSP5-RCP8.5"
"X.162.75.62.25.1" -511.683471406465 -171.112620453698 53.5774116332373 -26.1247260835695 -0.829439067773462 -27.718813902456 24.5420182256185 10.8977580865894 -3.24314152021151 -6.90086161187517 3 "SSP5-RCP8.5"
"X.148.75.66.75.1" 363.156674538574 -137.662126188219 122.53341072403 -22.2783405574593 -57.6267583710223 8.95367416201598 -3.24548288602074 13.7535032481436 -8.65360388560343 -10.1370139658007 2 "SSP5-RCP8.5"
"X.119.75.61.75.1" 1157.39083216392 -100.323922981544 36.9716204305609 4.61599235757136 -60.4581572993688 -0.959171726679518 20.2194094697853 -16.8555597324895 -14.8412055933519 -1.49690122464342 4 "SSP5-RCP8.5"
"X.103.75.57.25.1" -673.648899955158 -206.872476930099 95.4632034018596 -40.997103208779 -50.0901981164626 16.2422657472633 21.9402270994203 -8.39959068389885 0.745371885788473 -13.479926114193 3 "SSP5-RCP8.5"
"X.101.75.54.75.1" 1212.6974270923 -126.91003629779 37.1485874607073 15.0574790566076 -67.6963914668563 -2.57456884383385 8.918039482143 -9.20217451231387 -19.1170500380797 1.24136861651858 4 "SSP5-RCP8.5"
"X.97.25.55.25.1.1" 1288.29734371469 -113.884403244667 11.8253706744598 22.1316420949206 -66.6446405083128 -5.78345926095774 19.6481623447164 -22.6421552345088 -13.0882635632052 -2.92490803399691 4 "SSP5-RCP8.5"
"X.95.25.50.75.1.1" 1238.62646801601 -17.9821411095083 -92.6936953604866 -0.940151615209549 46.7959573775225 4.9943543387104 15.9564463490004 -10.5051255475858 18.1579347756567 -5.53103805836069 4 "SSP5-RCP8.5"
"X.93.75.55.25.1.2" 1227.70375247734 -125.475364636156 39.6664788181916 24.1025100102009 -72.0248579943292 -4.34795959962293 3.98301994661858 -10.7473952917577 -18.0895436926919 -1.22956270660488 4 "SSP5-RCP8.5"
"X.75.25.49.75.1.1" -745.767873533789 -244.627092146875 84.2859617866726 -28.4102052972695 -78.1696536621871 32.222086661378 17.154756727573 -26.616116864451 -4.33897553606876 -11.5777703882885 3 "SSP5-RCP8.5"
"X.63.25.50.75.1.1" -978.094534691947 -197.805669058545 28.7747811575951 -52.1735264977469 15.0451080811516 4.39733120896624 33.7965197479093 -4.00898588947238 4.21548941210002 -3.62830605658891 3 "SSP5-RCP8.5"
"X8.25.59.25.1.1" -938.529855471261 -151.096863371069 73.0276901201137 -98.5448771046359 31.2770454773344 7.60865639246665 60.869704636156 1.5754380585799 2.76920640741702 -5.23492535432881 3 "SSP5-RCP8.5"
"X16.25.65.75.1" -1064.97004509791 -318.208426314953 -52.1032412907065 10.1192810471015 -17.0352559259314 -19.2461897460088 37.4108075644229 34.7114041489756 -2.81530344627722 -0.716453578265891 3 "SSP5-RCP8.5"
"X22.75.68.75.1.1" -1074.43781796586 -326.83583702227 -63.0377063195522 22.6388459983591 -21.1198745907336 -19.9809596007045 33.68944239311 35.1384732397869 -2.35002709522758 -1.70788427135499 3 "SSP5-RCP8.5"
"X26.25.64.25.1" -526.983517296247 435.220958940738 -25.3542123272488 -152.479814976171 -54.4259229557543 -1.01551948402713 -31.6405538196112 35.5979383666015 -26.7230103088266 34.6263247334384 1 "SSP5-RCP8.5"
"X30.25.62.25.1.1" -414.704577110457 741.838523177755 -158.640519717334 -130.24348133085 -98.9395002134205 -32.4937293338304 -8.0032923229789 -2.58115177983721 -0.159605839323582 5.7607202864593 1 "SSP5-RCP8.5"
"X30.75.68.25.1" -1053.60484328135 -280.441913977044 -54.0315196963 36.9143418771601 -14.4513804030427 -47.4493088181358 27.7778566945794 28.6462809371344 -3.19751553082057 -0.554810367600594 3 "SSP5-RCP8.5"
"X42.25.57.25.1.1" -493.469053437642 829.637536929116 -161.995915000129 -123.071976963289 -107.179882204087 -27.5251119322277 -4.10690652443184 -2.57730868965755 11.3565243816576 -9.32190339721527 1 "SSP5-RCP8.5"
"X43.25.58.75.1" 1268.37522732273 -96.890149161515 -9.18276251146138 6.36721717509115 -51.0880926364815 -2.68817775187609 18.738595907672 -20.4002064120488 -12.8887614794225 2.18924510756008 4 "SSP5-RCP8.5"
"X45.75.65.25.1.1" 1226.47092756003 -112.486354053663 20.8011623186302 16.7628317477065 -68.2846546106467 -2.46834613752631 19.2134117594783 -21.3164102416636 -13.371814066493 -3.73231965317734 4 "SSP5-RCP8.5"
"X49.75.63.25.1" -1029.39584799755 -257.640843260041 -21.6652905949598 -8.87677101166601 -3.84830212588631 -29.1469533186604 42.7894061874552 30.9251406698279 -4.16353577175992 2.35968085156475 3 "SSP5-RCP8.5"
"X51.25.64.75.1" 1058.51921248015 -114.841480698589 59.1165867077172 24.0770969901707 -70.1124825079969 -8.66363788525758 -2.06159692514952 -7.3580549825124 -15.7904900546271 -4.17682224597447 4 "SSP5-RCP8.5"
"X52.75.59.75.1.1" 1334.40425608652 -111.879246949728 -5.09254976904391 19.5626814425673 -66.8454420391528 -0.136078785833991 28.3166891960926 -27.1219861768187 -11.197440858169 -4.13336887465301 4 "SSP5-RCP8.5"
"X81.25.62.25.1" 1061.60689390122 -100.940826461339 40.8622024941483 20.312335114798 -44.2642030675301 -12.5893596456243 -7.47230510361806 -2.22773735403288 2.60945498667343 6.97989766074573 4 "SSP5-RCP8.5"
"X81.25.63.75.1" 741.222292792151 -18.6476708933226 17.280628540504 1.88358855299093 47.1614769694964 -9.25941124254298 -38.0063806361271 26.9390062127843 2.59058250029124 -4.97875164346407 4 "SSP5-RCP8.5"
"X83.25.58.25.1" 1153.61709948835 -42.1876617196871 -62.0622177861379 -1.30440869176694 44.9120214160969 0.460445573140596 -3.08226451874035 5.52860310565047 8.78749576962676 1.26101035408825 4 "SSP5-RCP8.5"
"X110.75.51.25.1" 1317.0162374242 -122.164959353484 10.797887817883 19.1992259392047 -70.7011140095551 -1.75835457878488 19.7222414476919 -22.9083641740134 -14.8875785126211 -1.96322384852238 4 "SSP5-RCP8.5"
"X143.25.49.75.1.1" 864.36802306981 -122.576400083575 59.2843063544117 -8.76256394162184 -49.5350924886074 3.49013093439743 14.4718913756222 4.5921761926108 -17.0204187268423 0.144823747724136 4 "SSP5-RCP8.5"
"X.150.25.65.25.1" 894.278580621273 -116.819543216977 72.5329091286695 -5.64775404987873 -53.8133620323446 -0.369594047896723 4.51062189849096 1.52197616122199 -12.4010221497001 0.834461537756426 4 "SSP5-RCP8.5"
"X.126.25.61.25.1.1" -963.693764454637 -183.87185268871 58.9765979576264 -78.4600741526017 23.3076995540393 -0.98935377902914 48.1556282089397 -0.971894882590369 3.11002238059247 -6.83648323921794 3 "SSP5-RCP8.5"
"X.114.75.57.25.1" 1314.08209303788 -90.5504273709524 -4.15231314346741 15.5346984920639 -61.7082934896281 4.85411859802483 32.4675482915015 -28.468337124649 -5.13955924691577 -2.45040891421138 4 "SSP5-RCP8.5"
"X.108.25.55.75.1" 1353.74629667726 -94.1654581678946 -13.7042910656837 20.7560544494198 -62.7401214943939 2.46248512540409 32.7281692541275 -31.5060331997627 -4.1479299591509 -3.78948056923462 4 "SSP5-RCP8.5"
"X.105.75.54.75.1" 1259.30263060434 -109.410218693657 15.8793489280175 12.8941396115584 -62.2577095374054 0.0171592788487952 19.6667496623097 -18.5020483045297 -10.6550501094849 1.26338315051412 4 "SSP5-RCP8.5"
"X.100.25.57.25.1" 41.6630394872937 -119.853239473518 114.664299946954 -29.0223501340975 -16.3151409025084 13.6532489995151 -34.8646787502567 26.5679012570486 27.0597690087492 -8.64365859254582 2 "SSP5-RCP8.5"
"X.96.75.53.75.1" 1346.80386456477 -98.9125448558025 -13.1288144910524 20.8567550740101 -62.8733182284653 0.143948386960621 30.8019016212772 -31.4396307752251 -5.31776319034991 -3.05682016640856 4 "SSP5-RCP8.5"
"X.86.75.50.75.1.1" 1203.2397800341 -129.49583968731 42.4038701856299 15.3645468744712 -67.6942976918543 4.25552127544799 2.66788988122182 -1.83006672845864 -16.691034014271 5.15757911171425 4 "SSP5-RCP8.5"
"X26.75.66.75.1" 1058.53323889859 -95.2717390370509 8.99835182244693 -1.93681772452922 -41.9527273565561 -7.10177462011045 17.7647735621019 -12.6685319217309 -9.61912734446984 3.62243147591068 4 "SSP5-RCP8.5"
"X27.75.68.25.1.1" -1042.93189116732 -281.619756362 -49.6862884230947 25.822999683738 -12.488852233107 -38.6900014154805 28.9329692370594 25.1756499143935 -2.02180248795632 -0.981114813006277 3 "SSP5-RCP8.5"
"X42.25.58.25.1" 756.797170830798 210.617610043002 -153.671166586257 -66.4197565709731 14.018105312605 -16.3557485704111 16.3607450802113 -17.2727667128026 -23.4900843599976 30.5301798111196 4 "SSP5-RCP8.5"
"X43.25.64.75.1" -1060.89206020047 -298.776885395196 -52.3099851055087 20.7104007039764 -15.4768175856144 -25.3071074330142 32.7199618070992 30.9165073440365 -2.24451051448007 -0.504345619764876 3 "SSP5-RCP8.5"
"X141.25.52.75.1.1" 1149.97462433118 -116.554183748724 27.4577541391627 7.27789727176739 -57.3958391161776 4.33672112352561 16.3511504570216 -7.54229782421759 -11.4728695101173 1.80763964735546 4 "SSP5-RCP8.5"
"X142.25.50.25.1" 522.031411168701 -91.1235101809653 132.86021974265 -49.9616314701579 -38.9620730562313 20.5466833774369 8.29614209298028 22.7690039309261 -11.2755644780363 -0.0756159914688201 2 "SSP5-RCP8.5"
"X.144.75.66.75.1" 996.678150836817 -101.902249686487 57.0729741658137 -6.68093792388725 -49.0292619656437 -0.671177911693631 10.8519125060761 -5.41547010515533 -7.09079255848866 3.80610079257196 4 "SSP5-RCP8.5"
"X.131.25.57.75.1" -672.045699211053 68.8947415609401 190.786075747634 -192.996311308682 87.5776327258627 -12.6398871673918 89.3715696561518 -17.1629019006186 -0.863619671332445 6.00147309762779 3 "SSP5-RCP8.5"
"X.128.25.57.75.1" -891.615750278644 -64.0447574096938 144.034472215155 -143.966335049105 54.7125264743355 4.29379302184341 62.6624360107816 -12.8638547069506 5.06897798331924 -6.34572886523507 3 "SSP5-RCP8.5"
"X.70.75.50.75.1.1" -1087.8929554601 -348.467859021181 -77.4314116266159 31.3720451451418 -26.4310409674215 -14.4852296752676 27.3282463146468 33.9012074382691 -2.09272666531885 -0.173320198524665 3 "SSP5-RCP8.5"
"X.59.25.51.75.1" -1064.6451520605 -312.39051081063 -54.7184102685547 22.6977906911254 -16.3406037749558 -25.6095903761737 25.2573672097773 23.1735169079561 -1.0809933011856 -1.6578417682892 3 "SSP5-RCP8.5"
"X16.25.61.25.1" -580.404216312927 464.555208169552 -15.5903430143798 -163.02640551752 -51.3456981248581 1.49732739018554 -20.6973375691666 31.4439376840099 -22.020606815066 30.6018281691464 1 "SSP5-RCP8.5"
"X21.75.66.75.1.1" -1016.16158197176 -254.372273048997 -21.1137979183497 -10.270211466561 -2.39292730981504 -18.0938447552085 37.9552484440883 20.3716717086748 -0.901072051722383 -0.109602475752521 3 "SSP5-RCP8.5"
"X27.25.64.75.1" -405.206961324433 750.876274937129 -162.335647131121 -127.817420675036 -95.6812703934247 -30.5154212865446 -1.1876255152419 -6.46208308523333 3.26500645092458 2.51676190950193 1 "SSP5-RCP8.5"
"X39.75.64.25.1.1" 1046.18282499954 -14.0830288645602 -56.3236904623099 -18.3575164115716 -9.84001435060391 -5.72911884479138 19.219189011834 -15.2462399359301 -5.61570996277773 12.6901346680293 4 "SSP5-RCP8.5"
"X52.75.62.25.1" 401.258693471473 -90.4527566909012 155.184350520974 -35.5610032586829 -58.0699781482958 12.1707266679624 -8.01715558294527 14.4234303187339 -0.203036575175965 -6.13980493804908 2 "SSP5-RCP8.5"
"X57.75.57.75.1" 1349.0463336716 -97.9657804283159 -23.3012666477778 17.0024384122833 -55.3577048373796 -0.145797912196467 31.5772314436547 -30.9495389740364 0.673700174434118 -1.19274271768671 4 "SSP5-RCP8.5"
"X67.25.64.25.1" -1083.16834963723 -348.532461914061 -76.6519201601592 31.2705915101828 -25.946306980844 -16.5940100634948 26.5296591101953 32.5782372960611 -1.84122222748977 -0.8912806522042 3 "SSP5-RCP8.5"
"X72.25.61.25.1.1" 563.227277730236 -107.905697119698 130.993835067991 -16.6909630439035 -51.823759203727 4.23015676088065 -15.4286785574402 21.7256656536561 -5.8026390599249 -2.82836565093023 2 "SSP5-RCP8.5"
"X74.75.58.25.1" 1348.89981449234 -93.492992463431 -26.595687029127 19.160732141946 -55.0729186650541 -0.105623771882096 34.1643354335014 -32.4142890002923 1.7851608800024 -2.68788145609497 4 "SSP5-RCP8.5"
"X74.75.64.25.1.1" 585.225050778705 -53.7503289232463 59.6865094818727 -5.50162087831284 19.7589238643782 -2.40855513342327 -39.8321285526877 31.7480508904881 14.9503494720229 0.0170860924091832 2 "SSP5-RCP8.5"
"X86.25.60.75.1" 175.524117671081 -94.3083457750412 162.260773256444 -42.9884527257846 -44.6246787911553 4.34817371182918 -8.15496858743322 15.2781950049689 1.14569365323185 -8.57547358130334 2 "SSP5-RCP8.5"
"X135.75.52.25.1" -606.272438097525 16.6799767435513 100.080405768054 -79.7819058611712 48.4684567807264 22.8970789215603 -6.94123612845055 -8.80437209060725 2.13686115945513 -9.6477791783784 3 "SSP5-RCP8.5"
"X.155.75.57.75.1" -877.10561192627 423.339097214886 21.9529501597381 88.1679638725032 29.2242741609697 40.4296680613286 44.9783944459098 13.8485274004449 5.26400094057655 2.39279171128402 1 "SSP5-RCP8.5"
"X.152.75.64.25.1.1" 450.303331975084 -106.811616653388 123.145075058722 -23.7819171166506 -45.8508030786815 8.69737495613654 -9.11652480394148 18.3068420317471 1.32446717136707 -1.08346880417794 2 "SSP5-RCP8.5"
"X.149.25.64.25.1.1" 1251.68655071697 -101.69278211855 -6.79741031558109 12.2339809223101 -46.1190833332163 -5.37614468261283 21.3852575261039 -22.0414326791648 2.40182111160845 3.26792365091801 4 "SSP5-RCP8.5"
"X.131.25.59.25.1" -930.868696389682 -108.150368081293 100.871353595122 -102.823635155 41.8311716740788 -13.6231463199952 49.5475449778401 -8.19609442955519 2.82182157999645 -3.16881154173429 3 "SSP5-RCP8.5"
"X.125.25.59.25.1" 600.082957658923 -106.876417135596 118.507011234631 -35.8891187922508 -44.1998713888612 12.3976497922224 -2.23999261178332 13.9493291041488 -1.19788514240273 2.59988759338039 2 "SSP5-RCP8.5"
"X.92.25.52.25.1.1" 1234.16467286267 -120.817749910636 21.1936706913367 17.3379868521807 -55.5930126677836 2.3286522458356 5.13684673438966 -6.09958441498934 -2.83782264870847 7.47881777854886 4 "SSP5-RCP8.5"
"X.85.25.51.25.1" 1314.28372717269 -103.418217776304 -13.5325074670307 16.4646421111587 -50.1286158092384 -0.930886808765409 21.8022261198146 -22.6127645197462 2.70138125011748 4.18578049455337 4 "SSP5-RCP8.5"
"X.84.25.54.75.1" 1014.15392715797 -119.43393909815 63.4048316530029 18.1326891912838 -57.4500866760272 -1.20266783463741 -13.7740912542632 7.28794835010379 -2.53592844549209 3.67666092239463 4 "SSP5-RCP8.5"
"X.72.75.49.75.1" -843.075325442604 -197.455914700643 78.1520612569156 -64.9911927025038 -21.4574322921417 31.7028752426425 30.5074828457609 -15.7387125308545 7.21311132914705 -6.48860331673805 3 "SSP5-RCP8.5"
"X27.25.65.75.1.1" 836.820612359525 66.3275322533464 -72.692715237501 -39.9580316420292 11.6314839688825 -11.3423353174978 6.00744208861061 -2.38474924913554 -10.6903719109258 20.054689623416 4 "SSP5-RCP8.5"
"X53.25.64.25.1" 1188.32785644427 -105.991192800827 16.8735409261479 14.0951954552691 -50.3756890581673 -3.81713867635973 11.3071425415894 -13.4092235391085 0.241070622040728 4.58195878306015 4 "SSP5-RCP8.5"
"X58.25.61.25.1.1" 1061.10707412203 -112.368753806221 55.7370602236916 10.1459990929332 -53.8691524786273 -2.29103665744407 -4.1988615958371 1.01928440377582 -3.24400474964632 6.03455740946032 4 "SSP5-RCP8.5"
"X66.25.65.75.1" 54.1150780867443 -107.002614372634 130.549933365383 -32.3895957476498 -41.6865238162805 4.06418270605652 -3.0015493510689 7.07360637427875 6.82948658971293 -6.28008043477877 2 "SSP5-RCP8.5"
"X67.75.64.25.1" -1079.99029788069 -339.736984874664 -72.8619921869752 25.7278031607138 -24.3174807972757 -9.45618292262727 26.6818318669359 31.7374713059055 -1.4917299480243 0.357760233841812 3 "SSP5-RCP8.5"
"X71.75.60.75.1" 1288.82349290658 -106.663396423512 -4.01292503634494 19.791953484929 -51.1499191942036 -3.73128567690368 17.0601971609639 -18.6860570168064 1.34409916650826 4.36969348579279 4 "SSP5-RCP8.5"
"X71.75.64.75.1.1" -1042.99396857625 -296.422351074167 -46.3301401067496 7.84650158329288 -12.4402172829675 -17.2262543554822 30.0486521388067 22.382405221583 -0.28367393014561 -0.879731071036745 3 "SSP5-RCP8.5"
"X72.25.65.25.1" -1086.20917691165 -362.244692144572 -89.5973965812837 37.1591804299543 -29.8727212302077 -6.62636522270308 23.8765459934798 30.4312710200811 -0.0262581043646269 -2.00639510908466 3 "SSP5-RCP8.5"
"X79.25.62.75.1.1" -1010.07149315649 -192.181538945211 -33.7914048485626 -2.31179971163617 -6.04064924715511 44.7603705266341 -23.3286630089508 -18.581593376455 -0.653951524765531 0.260634804878028 3 "SSP5-RCP8.5"
"X116.25.51.75.1" 1070.81266169691 -61.0604390117556 42.2527419000473 -12.3696929420101 -42.4018338243657 6.69763269278163 25.1182228522117 -12.9449913499155 1.5260334667015 6.11617841195062 4 "SSP5-RCP8.5"
"X136.75.53.75.1" -952.648155582229 -227.338992293184 24.8921664292847 -46.2181676463868 -5.44064885253631 15.4926312544218 37.7478569515202 1.58330500639419 3.90155630497907 -4.40913088211786 3 "SSP5-RCP8.5"
"X138.75.49.75.1" -1003.51459621773 -233.699566105409 2.97885059359273 -34.412350840126 5.46393908507017 -6.96926949167454 39.2912463729988 13.3712835649151 1.03668651302915 -1.6187213710925 3 "SSP5-RCP8.5"
"X144.25.59.75.1" -1085.72576291186 -341.707049816838 -81.9166361413919 43.0819106669158 -26.4751435637774 -20.294688492969 20.6966449016224 28.9782223990241 -1.38611722032985 -0.21503437443014 3 "SSP5-RCP8.5"
"X.157.25.64.25.1" -860.188304975142 -191.205207190707 32.1339180510592 -40.0613138825616 7.16393362618345 -6.45138755194916 30.547290161127 -0.854422475982801 4.79907644180552 -5.20740899726481 3 "SSP5-RCP8.5"
"X.97.25.53.75.1" 224.160005207216 460.291140991732 45.6214243506347 107.501354200719 -15.0734263474012 56.4522797032041 26.2363524749904 3.1684382579475 -7.60941591428452 1.99790121159621 2 "SSP5-RCP8.5"
"X.88.75.51.75.1.2" 635.165680490148 -119.893417731212 128.006851521339 -9.92683029992762 -46.2474986444263 19.4918682789827 -41.0069304757671 41.833584142476 16.6532181959902 -1.50305365316507 2 "SSP5-RCP8.5"
"X.69.75.49.25.1" -1082.74413166296 -345.42209739908 -74.5724695816075 26.7888294419985 -25.0503040037644 -5.5834980797677 21.4910589421213 27.1661097773691 -0.712223084851206 0.023341147907901 3 "SSP5-RCP8.5"
"X.64.25.52.25.1" -1041.97384625546 -266.332279409004 -44.8619520972307 27.6970223988916 -9.80605011323705 -38.4618664501969 18.3682985495173 16.6052643930172 -1.4221891272472 1.39536536902023 3 "SSP5-RCP8.5"
"X15.75.62.75.1" -737.071025956047 126.988388376039 65.5615742168527 -145.394979006583 9.51454123543895 18.7658174478952 11.5637821572593 7.58905528263682 -9.01945937538026 12.0956113162911 3 "SSP5-RCP8.5"
"X50.75.60.75.1" 1088.78867880067 25.5021567884738 -104.365511342037 -6.84847472865359 74.6144482496308 4.92240503966867 13.2738194255164 -8.66039521837078 -10.601317581173 -8.54613346928318 4 "SSP5-RCP8.5"
"X51.25.58.25.1" 1254.27264401525 -71.3042970674535 -41.9589094509767 1.4120413949637 -18.923060919913 -2.96830442458567 14.6624357729361 -15.46120396899 4.35615858230805 9.49378033164463 4 "SSP5-RCP8.5"
"X98.25.55.25.1" 1222.68649313908 -112.261845973017 20.3858021771809 12.7428366849995 -46.8631394484936 -1.55794615819608 2.35941376938211 -4.15389136294678 1.46073696727674 10.7087390106655 4 "SSP5-RCP8.5"
"X.162.25.62.75.1.1" -720.203008389286 -186.109553110372 40.4730427707605 -20.362867819998 1.0379045577894 -23.769432336939 10.7409177327531 0.483124916870415 5.52005521319358 -5.28045852670723 3 "SSP5-RCP8.5"
"X.150.25.64.75.1" 1298.32352149896 -88.6557332513748 -24.4923172754172 12.1030788985961 -34.8535280935612 -2.27032045651626 21.324116724349 -22.6624190466614 15.5584248630284 5.34134542487901 4 "SSP5-RCP8.5"
"X.147.25.66.25.1" 1202.45357189643 -94.7088494253796 -5.17388406150336 6.16360220788726 -32.8689281171787 -4.07344970596179 15.7817233087765 -15.1992320053629 11.0844643875677 8.42551453469109 4 "SSP5-RCP8.5"
"X.142.75.66.75.1" -1068.9745424349 -329.129893042515 -66.34355795858 9.19272989670323 -21.2378604669188 11.9638178557323 26.8213893579846 24.9207301673234 1.61120509878532 -0.911132931646606 3 "SSP5-RCP8.5"
"X.128.25.59.75.1" 762.57306912296 54.6984671160592 -45.1114424283593 -30.5245270322293 77.6449529305701 12.3155031165878 6.71418164426193 3.2787837104293 -19.9071074619943 -1.87687559284771 4 "SSP5-RCP8.5"
"X.117.25.60.25.1" 1212.63300979948 -99.875210584224 3.77018618624087 8.28740784350908 -35.0167866910984 -4.73929575014425 8.45164480531416 -11.2590274744841 9.42299212853988 9.44452455568458 4 "SSP5-RCP8.5"
"X.114.25.56.75.1.1" 1270.2998972505 -73.9867895134507 -16.035444994111 7.49535109156211 -34.0650276566617 6.61904577810874 24.3964546971232 -18.193803924189 13.938383391084 7.93132726367217 4 "SSP5-RCP8.5"
"X.101.25.55.25.1" 1124.09060490457 -113.412380802572 32.1061296411451 5.76347170596233 -38.2265800220942 1.63063420922806 -4.07606247990328 4.32759720261969 5.10763010779443 12.5196355475238 4 "SSP5-RCP8.5"
"X.78.25.49.75.1" 1253.98334801303 -109.556871666782 -2.56795808708344 13.167635001127 -36.8770276567742 -3.1282425510756 5.68979764306811 -8.79701930459669 8.123448292382 10.9403238301924 4 "SSP5-RCP8.5"
"X.69.25.48.75.1" 637.447259964728 -132.129418394678 139.556093143338 -30.7892761290997 -47.320540300706 28.8799971778804 -33.2330086223074 47.2610880013135 7.38739756075191 2.53062165927585 2 "SSP5-RCP8.5"
"X21.25.66.25.1" -495.096253577937 -80.8535498478783 72.6159766956262 -69.9011023906566 -4.50101672043556 9.62338015454518 6.56722450283501 10.1488021041805 3.98678904556866 0.653271460305303 3 "SSP5-RCP8.5"
"X48.75.57.75.1" 464.298850663493 346.316197530292 -182.067153103388 -91.3949546114123 -6.04959778802838 -24.895797770797 19.0598885468059 -23.7222513787557 -30.0582873253757 40.1734476868945 2 "SSP5-RCP8.5"
"X57.25.55.25.1" 1341.82441966105 -77.9068544966102 -40.4084263092597 13.6050243731551 -36.0014326004701 2.37981568090655 30.4292257138181 -29.3648524084627 18.539829530451 3.74534567430608 4 "SSP5-RCP8.5"
"X59.25.59.25.1" -988.653982805222 -254.121628738014 -2.60679758291325 -32.711861527339 -9.09031744372841 24.4866515009447 30.9049701170656 3.87749884810056 5.29652385758469 -2.74654385045305 3 "SSP5-RCP8.5"
"X72.25.57.75.1" 1320.4749920934 -86.7495406614875 -33.7065315835995 14.5708931294004 -34.1111328401433 -1.47723733607172 24.6230562868701 -24.1516756837664 15.4187815360725 5.31256542358637 4 "SSP5-RCP8.5"
"X77.75.59.25.1" 1316.61229841867 -88.9624236610108 -29.6927220218926 16.2951740484127 -34.9206563257069 -3.68148930502104 21.4027825557496 -23.8649970606797 15.0773588612553 5.73568063686527 4 "SSP5-RCP8.5"
"X104.25.54.25.1" 1270.15099056585 -88.7681134509768 -4.62310544218659 13.4974004331665 -37.0619111708977 4.06898202735308 13.8734231449997 -10.0265872672446 9.7307779603916 11.6411123793069 4 "SSP5-RCP8.5"
